benchmark,par_type,rank,id,median_time,ratio_to_fastest,ratio_to_previous,gap_to_previous
spmv,cuda,34,spmv_claude-opus-4.6_cuda_r3,2275.0,1.4207863224803994,1.0002017989563607,0.45899999999983265
spmv,cuda,35,spmv_gpt-5.6-terra-medium_cuda_r5,2275.398,1.421034882021651,1.000174945054945,0.39800000000013824
spmv,cuda,36,spmv_deepseek-v4-flash_cuda_r1,2276.0,1.4214108439408302,1.0002645690995597,0.6019999999998618
spmv,cuda,37,spmv_gpt-5.6-sol-low_cuda_r4,2276.024,1.4214258324558806,1.0000105448154657,0.023999999999887223
spmv,cuda,38,spmv_gpt-5.6-terra-xhigh_cuda_r5,2276.238,1.4215594800484126,1.0000940236131077,0.2139999999999418
spmv,cuda,39,spmv_gpt-5.6-terra-medium_cuda_r4,2276.669,1.4218286487978584,1.0001893475111125,0.43100000000004
spmv,cuda,40,spmv_claude-opus-4.6_cuda_r5,2277.0,1.4220353654012612,1.000145387845137,0.33100000000013097
spmv,cuda,41,spmv_gpt-5.6-sol-medium_cuda_r3,2277.03,1.4220541010450742,1.0000131752305665,0.03000000000020009
spmv,cuda,42,spmv_gpt-5.6-sol-low_cuda_r5,2277.73,1.4224912660673759,1.0003074179962494,0.6999999999998181
spmv,cuda,43,spmv_claude-opus-4.6_cuda_r4,2278.0,1.4226598868616922,1.0001185390717953,0.2699999999999818
spmv,cuda,44,spmv_qwen3.7-plus_cuda_r5,2278.0,1.4226598868616922,1.0,0.0
spmv,cuda,45,spmv_gpt-5.2-codex_cuda_r5,2278.506,1.42297589472067,1.0002221246707637,0.5059999999998581
spmv,cuda,46,spmv_gpt-5.6-terra-medium_cuda_r1,2285.592,1.427401253789284,1.003109932561073,7.08600000000024
spmv,cuda,47,spmv_gpt-5.6-sol-xhigh_cuda_r5,2285.683,1.427458085242183,1.0000398146300826,0.0909999999998945
spmv,cuda,48,spmv_gpt-5.6-sol-medium_cuda_r4,2287.671,1.4286996339055196,1.000869761904866,1.987999999999829
spmv,cuda,49,spmv_gpt-5.2_cuda_r5,2291.0,1.4307786658472945,1.0014551917649,3.3290000000001783
spmv,cuda,50,spmv_gpt-5.6-terra-xhigh_cuda_r1,2291.168,1.430883585452647,1.000073330423396,0.16800000000012005
spmv,cuda,51,spmv_gpt-5.2_cuda_r4,2292.965,1.4320058505170412,1.0007843161217336,1.7970000000000255
spmv,cuda,52,spmv_gpt-5.6-luna-xhigh_cuda_r5,2295.883,1.4338282041385786,1.0012725881118987,2.9179999999996653
spmv,cuda,53,spmv_gpt-5.6-sol-xhigh_cuda_r4,2315.103,1.4458315066080616,1.0083715067361883,19.220000000000255
spmv,cuda,54,spmv_gpt-5.6-luna-xhigh_cuda_r3,2321.503,1.4498284439548197,1.0027644558363062,6.400000000000091
spmv,cuda,55,spmv_gpt-5.6-sol-medium_cuda_r5,2355.424,1.4710128364140975,1.014611654604797,33.92099999999982
spmv,cuda,56,spmv_claude-haiku-4.5_cuda_r4,3422.0,2.137112437594693,1.4528169875147745,1066.576
spmv,cuda,57,spmv_qwen-3.6-27B-udq4_cuda_r5,4473.0,2.793484492507616,1.3071303331385156,1051.0
spmv,cuda,58,spmv_qwen-3.6-27B-udq4-pi-t_cuda_r1,4485.0,2.800978750032787,1.0026827632461435,12.0
spmv,cuda,59,spmv_qwen-3.6-27B-udq4-pi-t_cuda_r2,4487.966,2.8028310806844257,1.0006613154960982,2.9660000000003492
spmv,cuda,60,spmv_qwen-3.6-27B-udq4_cuda_r1,4504.0,2.812844657780975,1.003572665211813,16.03399999999965
spmv,cuda,61,spmv_claude-opus-4.6_cuda_r1,8898.0,5.556991954914547,1.9755772646536411,4394.0
spmv,cuda,62,spmv_qwen3.7-plus_cuda_r1,8904.0,5.560739083677132,1.0006743088334458,6.0
spmv,cuda,63,spmv_qwen-3.6-27B-udq4_cuda_r2,9074.0,5.666907731950393,1.0190925426774484,170.0
spmv,cuda,64,spmv_qwen-3.6-27B-udq4_cuda_r3,9074.196,5.667030138156637,1.000021600176328,0.1959999999999127
spmv,cuda,65,spmv_gemini-3-pro-preview_cuda_r2,9081.303,5.67146861217592,1.0007832098843799,7.106999999999971
spmv,cuda,66,spmv_qwen-3.6-27B-udq4-pi-t_cuda_r3,9083.0,5.672528425094271,1.000186867457236,1.6970000000001164
spmv,cuda,67,spmv_gemini-3-pro-preview_cuda_r5,9088.415,5.675910208802505,1.0005961686667402,5.415000000000873
spmv,cuda,68,spmv_gemini-3-pro-preview_cuda_r1,9096.0,5.6806472040798734,1.0008345789667394,7.584999999999127
spmv,cuda,69,spmv_gemini-3-pro-preview_cuda_r3,9103.0,5.68501885430289,1.000769569041337,7.0
spmv,cuda,70,spmv_deepseek-v4-flash_cuda_r5,9104.0,5.685643375763321,1.0001098538943205,1.0
spmv,cuda,71,spmv_gemini-3-pro-preview_cuda_r4,9130.0,5.701880933734525,1.0028558875219684,26.0
spmv,cuda,72,spmv_qwen-3.6-27B-udq4-pi-t_cuda_r5,9207.211,5.750100860215859,1.0084568455640743,77.21099999999933
spmv,cuda,73,spmv_qwen-3.6-27B-udq4-pi-t_cuda_r4,9209.0,5.75121812910857,1.0001943042252426,1.7890000000006694
spmv,cuda,74,spmv_qwen-3.6-27B-udq4_cuda_r4,9209.0,5.75121812910857,1.0,0.0
spmv,cuda,75,spmv_deepseek-v4-flash_cuda_r2,9210.0,5.751842650569001,1.00010858942339,1.0
spmv,cuda,76,spmv_deepseek-v4-flash_cuda_r3,9210.0,5.751842650569001,1.0,0.0
spmv,cuda,77,spmv_gpt-5-mini_cuda_r5,9212.0,5.753091693489863,1.0002171552660153,2.0
spmv,cuda,78,spmv_gpt-5.6-luna-low_cuda_r5,9212.0,5.753091693489863,1.0,0.0
spmv,cuda,79,spmv_gpt-5.2-codex_cuda_r3,9213.418,5.753977264920754,1.000153929656969,1.4179999999996653
spmv,cuda,80,spmv_gpt-5.2-codex_cuda_r4,9213.643,5.754117782249351,1.000024420904381,0.2250000000003638
spmv,cuda,81,spmv_gpt-5.6-luna-low_cuda_r4,9215.0,5.754965257871156,1.000147281591006,1.356999999999971
spmv,cuda,82,spmv_gpt-5.6-luna-low_cuda_r3,9215.013,5.754973376650142,1.0000014107433532,0.01300000000082946
spmv,cuda,83,spmv_gpt-5.2-codex_cuda_r2,9215.603,5.755341844311795,1.0000640259541682,0.5899999999983265
spmv,cuda,84,spmv_gpt-5.2-codex_cuda_r1,9232.968,5.766186659472179,1.0018843042609367,17.3650000000016
spmv,cuda,85,spmv_claude-sonnet-4.5_cuda_r2,9304.0,5.81054766784951,1.0076933007890854,71.03199999999924
spmv,cuda,86,spmv_qwen3.7-plus_cuda_r4,9306.0,5.811796710770372,1.0002149613069649,2.0
spmv,cuda,87,spmv_gpt-5-mini_cuda_r3,9335.0,5.829907833122869,1.0031162690737159,29.0
spmv,cuda,88,spmv_gpt-5-mini_cuda_r2,9337.0,5.831156876043731,1.0002142474558116,2.0
spmv,cuda,89,spmv_claude-sonnet-4.5_cuda_r1,9489.0,5.926084138029235,1.0162793188390276,152.0
spmv,cuda,90,spmv_gpt-5-mini_cuda_r4,9634.0,6.016639749791722,1.0152808515122773,145.0
spmv,cuda,91,spmv_claude-sonnet-4.5_cuda_r4,9723.0,6.072222159770075,1.009238115009342,89.0
spmv,cuda,92,spmv_claude-haiku-4.5_cuda_r3,9730.0,6.076593809993092,1.0007199424046076,7.0
spmv,cuda,93,spmv_claude-haiku-4.5_cuda_r1,9746.0,6.086586153359987,1.001644398766701,16.0
spmv,cuda,94,spmv_gpt-5-mini_cuda_r1,9756.0,6.092831367964297,1.0010260619741433,10.0
spmv,cuda,95,spmv_claude-sonnet-4.5_cuda_r3,9993.0,6.240842954086431,1.0242927429274293,237.0
spmv,cuda,96,spmv_claude-sonnet-4.5_cuda_r5,10183.0,6.359502031568311,1.0190133093165217,190.0
spmv,cuda,97,spmv_qwen3.7-plus_cuda_r3,10183.9,6.360064100882698,1.0000883825984483,0.8999999999996362
spmv,cuda,98,spmv_qwen3.7-plus_cuda_r2,10247.679,6.399895455107523,1.0062627284242776,63.77900000000045
spmv,cuda,99,spmv_claude-haiku-4.5_cuda_r5,10840.0,6.769812631071441,1.0578005029236377,592.3209999999999
spmv,hybrid,1,spmv_gpt-5.6-luna-xhigh_hybrid_r3,1793.547,1.0,,
spmv,hybrid,2,spmv_gpt-5.6-luna-xhigh_hybrid_r4,1797.715,1.0023238866893367,1.0023238866893367,4.167999999999893
spmv,hybrid,3,spmv_gpt-5.6-sol-xhigh_hybrid_r2,1814.484,1.0116735162223236,1.0093279524284995,16.769000000000005
spmv,hybrid,4,spmv_gpt-5.6-terra-xhigh_hybrid_r3,1827.626,1.0190008959899015,1.0072428304686072,13.142000000000053
spmv,hybrid,5,spmv_gpt-5.6-sol-xhigh_hybrid_r5,1834.998,1.0231111869385079,1.004033648022079,7.372000000000071
spmv,hybrid,6,spmv_gpt-5.6-terra-xhigh_hybrid_r1,1847.813,1.0302562464211977,1.0069836588377754,12.815000000000055
spmv,hybrid,7,spmv_gpt-5.2_hybrid_r1,1871.932,1.043703900706254,1.0130527277381423,24.118999999999915
spmv,hybrid,8,spmv_gpt-5.6-luna-medium_hybrid_r1,1873.348,1.044493397719714,1.0007564377338494,1.41599999999994
spmv,hybrid,9,spmv_gpt-5.6-terra-xhigh_hybrid_r5,1874.068,1.0448948368791005,1.0003843386279538,0.7200000000000273
spmv,hybrid,10,spmv_gpt-5.6-sol-xhigh_hybrid_r3,1874.523,1.045148524125657,1.0002427873481645,0.45499999999992724
spmv,hybrid,11,spmv_gpt-5.6-sol-low_hybrid_r1,1876.896,1.0464716006884682,1.0012659220505697,2.3730000000000473
spmv,hybrid,12,spmv_gpt-5.6-luna-medium_hybrid_r3,1879.65,1.0480071054731213,1.0014673162498082,2.754000000000133
spmv,hybrid,13,spmv_gpt-5.2_hybrid_r5,1881.3,1.0489270702133815,1.0008778229989626,1.6499999999998636
spmv,hybrid,14,spmv_gpt-5.6-sol-medium_hybrid_r4,1881.719,1.049160685501969,1.0002227183330676,0.4190000000000964
spmv,hybrid,15,spmv_gpt-5.6-sol-low_hybrid_r3,1882.201,1.0494294267170026,1.0002561487661017,0.4819999999999709
spmv,hybrid,16,spmv_claude-opus-4.6_hybrid_r1,1883.0,1.049874912673044,1.0004245030153527,0.7989999999999782
spmv,hybrid,17,spmv_qwen3.7-plus_hybrid_r4,1883.0,1.049874912673044,1.0,0.0
spmv,hybrid,18,spmv_gpt-5.6-sol-medium_hybrid_r2,1883.331,1.050059463175484,1.0001757833244822,0.3309999999999036
spmv,hybrid,19,spmv_gpt-5.6-luna-xhigh_hybrid_r2,1883.452,1.0501269272564366,1.0000642478672097,0.12100000000009459
spmv,hybrid,20,spmv_gpt-5.6-sol-low_hybrid_r2,1883.924,1.0503900929275898,1.000250603678777,0.47199999999998
spmv,hybrid,21,spmv_gpt-5.6-sol-low_hybrid_r4,1886.1,1.0516033312759576,1.0011550359780967,2.175999999999931
spmv,hybrid,22,spmv_gpt-5.6-terra-medium_hybrid_r5,1887.517,1.0523933858438057,1.00075128572186,1.4170000000001437
spmv,hybrid,23,spmv_gpt-5.6-terra-xhigh_hybrid_r2,1887.964,1.052642612655258,1.000236819059113,0.44699999999988904
spmv,hybrid,24,spmv_gpt-5.6-sol-low_hybrid_r5,1888.739,1.0530747173059865,1.000410495115373,0.775000000000091
spmv,hybrid,25,spmv_gpt-5.6-sol-medium_hybrid_r3,1889.038,1.0532414260680094,1.0001583066797477,0.29899999999997817
spmv,hybrid,26,spmv_gpt-5.6-sol-medium_hybrid_r5,1889.102,1.0532771095488438,1.0000338796784396,0.06400000000007822
spmv,hybrid,27,spmv_gpt-5.2_hybrid_r3,1890.0,1.0537777933893007,1.0004753581331236,0.8979999999999109
spmv,hybrid,28,spmv_gpt-5.6-terra-medium_hybrid_r4,1892.586,1.0552196290367635,1.001368253968254,2.5860000000000127
spmv,hybrid,29,spmv_claude-opus-4.6_hybrid_r4,1896.0,1.0571231197175206,1.0018038810389593,3.4139999999999873
spmv,hybrid,30,spmv_gpt-5.6-luna-xhigh_hybrid_r1,1898.929,1.05875619652008,1.0015448312236288,2.9290000000000873
spmv,hybrid,31,spmv_gpt-5.2_hybrid_r4,1921.533,1.0713591559072608,1.0119035519495463,22.603999999999814
spmv,hybrid,32,spmv_gpt-5.6-luna-low_hybrid_r1,2107.0,1.1747670955932574,1.0965203303820439,185.4670000000001
spmv,hybrid,33,spmv_qwen3.7-plus_hybrid_r5,2129.489,1.187305936225814,1.010673469387755,22.489000000000033
spmv,hybrid,34,spmv_qwen3.7-plus_hybrid_r3,2133.0,1.1892635096822106,1.001648752353264,3.5109999999999673
spmv,hybrid,35,spmv_gpt-5.6-terra-xhigh_hybrid_r4,2313.081,1.2896684614342417,1.084426160337553,180.08100000000013
spmv,hybrid,36,spmv_gpt-5.6-sol-xhigh_hybrid_r4,2316.22,1.2914186246582888,1.001357064452131,3.138999999999669
spmv,hybrid,37,spmv_gpt-5.6-terra-low_hybrid_r5,2548.961,1.4211843904843307,1.1004831147300342,232.74099999999999
spmv,hybrid,38,spmv_qwen-3.6-27B-udq4-pi-t_hybrid_r3,2558.29,1.4263858153703248,1.0036599226116054,9.329000000000178
spmv,hybrid,39,spmv_qwen-3.6-27B-udq4_hybrid_r3,2563.0,1.4290118965379774,1.0018410735295842,4.710000000000036
spmv,hybrid,40,spmv_gpt-5.6-terra-medium_hybrid_r2,2566.907,1.4311902615320369,1.001524385485759,3.907000000000153
spmv,hybrid,41,spmv_qwen-3.6-27B-udq4-pi-t_hybrid_r2,3192.0,1.779713606613041,1.2435199249524818,625.0929999999998
spmv,hybrid,42,spmv_qwen-3.6-27B-udq4_hybrid_r1,3310.0,1.8455050244013678,1.036967418546366,118.0
spmv,hybrid,43,spmv_gpt-5.6-terra-medium_hybrid_r1,5707.613,3.1823046733651252,1.7243543806646526,2397.6130000000003
spmv,hybrid,44,spmv_gpt-5.2-codex_hybrid_r3,5777.211,3.2211093436637013,1.01219388910916,69.59799999999996
spmv,hybrid,45,spmv_claude-sonnet-4.5_hybrid_r4,5794.0,3.2304701242844485,1.002906073536175,16.78899999999976
spmv,hybrid,46,spmv_deepseek-v4-flash_hybrid_r3,5797.0,3.2321427874485584,1.0005177770107008,3.0
spmv,hybrid,47,spmv_gemini-3-pro-preview_hybrid_r2,5813.0,3.241063657657145,1.0027600483008452,16.0
spmv,hybrid,48,spmv_claude-sonnet-4.5_hybrid_r2,5816.0,3.242736320821255,1.0005160846378807,3.0
spmv,hybrid,49,spmv_gpt-5.2-codex_hybrid_r5,5816.0,3.242736320821255,1.0,0.0
spmv,hybrid,50,spmv_qwen3.7-plus_hybrid_r1,5843.0,3.2577902892982453,1.0046423658872077,27.0
spmv,hybrid,51,spmv_qwen3.7-plus_hybrid_r2,5846.0,3.2594629524623553,1.0005134348793427,3.0
spmv,hybrid,52,spmv_gpt-5.2-codex_hybrid_r2,5848.785,3.261015741433037,1.0004763941156345,2.7849999999998545
spmv,hybrid,53,spmv_claude-opus-4.6_hybrid_r5,5849.0,3.2611356156264653,1.0000367597714739,0.21500000000014552
spmv,hybrid,54,spmv_gpt-5.6-terra-medium_hybrid_r3,5856.371,3.2652453490206836,1.0012602154214396,7.371000000000095
spmv,hybrid,55,spmv_gpt-5.6-terra-low_hybrid_r1,5858.288,3.2663141807825498,1.0003273358194007,1.9169999999994616
spmv,hybrid,56,spmv_deepseek-v4-flash_hybrid_r1,5860.0,3.2672687138948686,1.0002922355473136,1.7120000000004438
spmv,hybrid,57,spmv_deepseek-v4-flash_hybrid_r2,5861.0,3.267826268282905,1.000170648464164,1.0
spmv,hybrid,58,spmv_gpt-5.6-luna-medium_hybrid_r4,5861.0,3.267826268282905,1.0,0.0
spmv,hybrid,59,spmv_gpt-5.6-luna-xhigh_hybrid_r5,5862.19,3.2684897580046686,1.0002030370243984,1.1899999999995998
spmv,hybrid,60,spmv_gpt-5.6-terra-low_hybrid_r3,5862.726,3.2687886071566563,1.0000914334062867,0.5360000000000582
spmv,hybrid,61,spmv_deepseek-v4-flash_hybrid_r5,5863.0,3.2689413770589786,1.0000467359381968,0.27400000000034197
spmv,hybrid,62,spmv_gpt-5.2-codex_hybrid_r4,5863.0,3.2689413770589786,1.0,0.0
spmv,hybrid,63,spmv_gpt-5.6-terra-low_hybrid_r4,5863.43,3.2691811254458347,1.0000733412928535,0.43000000000029104
spmv,hybrid,64,spmv_gpt-5.6-luna-medium_hybrid_r5,5863.62,3.269287060779561,1.0000324042412034,0.18999999999959982
spmv,hybrid,65,spmv_gpt-5.2_hybrid_r2,5863.833,3.269405819864213,1.0000363256827693,0.21299999999973807
spmv,hybrid,66,spmv_claude-opus-4.6_hybrid_r3,5864.0,3.269498931447015,1.000028479665093,0.16700000000037107
spmv,hybrid,67,spmv_claude-haiku-4.5_hybrid_r5,6013.0,3.3525745352644787,1.0254092769440655,149.0
spmv,hybrid,68,spmv_gemini-3-pro-preview_hybrid_r4,6073.0,3.386027798546679,1.0099783801762847,60.0
spmv,hybrid,69,spmv_claude-sonnet-4.5_hybrid_r1,6127.0,3.4161357355006587,1.0088918162357978,54.0
spmv,hybrid,70,spmv_claude-sonnet-4.5_hybrid_r3,6193.0,3.452934325111079,1.0107719928186714,66.0
spmv,hybrid,71,spmv_gpt-5.6-luna-low_hybrid_r3,6623.0,3.6926827119668455,1.069433231067334,430.0
spmv,hybrid,72,spmv_claude-opus-4.6_hybrid_r2,9585.0,5.344158809331454,1.4472293522572852,2962.0
spmv,hybrid,73,spmv_gpt-5.6-luna-low_hybrid_r2,15765.0,8.789844927398056,1.6447574334898278,6180.0
spmv,mpi,1,spmv_gpt-5.6-terra-xhigh_mpi_r4,1381.833,1.0,,
spmv,mpi,2,spmv_gpt-5.6-sol-xhigh_mpi_r1,1417.276,1.0256492644190722,1.0256492644190722,35.442999999999984
spmv,mpi,3,spmv_gpt-5.6-sol-xhigh_mpi_r4,1418.0,1.0261732061689075,1.0005108391026165,0.7239999999999327
spmv,mpi,4,spmv_gpt-5.6-terra-xhigh_mpi_r2,1419.0,1.026896882618956,1.0007052186177716,1.0
spmv,mpi,5,spmv_gpt-5.6-luna-xhigh_mpi_r3,1421.0,1.0283442355190533,1.0014094432699083,2.0
spmv,mpi,6,spmv_gpt-5.6-sol-xhigh_mpi_r3,1421.902,1.0289969916769972,1.0006347642505278,0.9020000000000437
spmv,mpi,7,spmv_gpt-5.6-sol-medium_mpi_r1,1423.456,1.0301215848803726,1.0010929023237887,1.55399999999986
spmv,mpi,8,spmv_gpt-5.6-terra-medium_mpi_r2,1425.815,1.0318287376260373,1.0016572342243104,2.359000000000151
spmv,mpi,9,spmv_gpt-5.6-sol-medium_mpi_r5,1427.301,1.0329041208308094,1.0010422109460202,1.4859999999998763
spmv,mpi,10,spmv_gpt-5.6-terra-xhigh_mpi_r3,1427.66,1.033163920676377,1.0002515236800087,0.359000000000151
spmv,mpi,11,spmv_gpt-5.6-sol-xhigh_mpi_r5,1427.888,1.0333289189069879,1.0001597018898056,0.2279999999998381
spmv,mpi,12,spmv_gpt-5.6-terra-xhigh_mpi_r5,1429.781,1.03469883842693,1.0013257342312563,1.893000000000029
spmv,mpi,13,spmv_gpt-5.6-sol-low_mpi_r2,1429.847,1.0347466010726332,1.0000461609155529,0.06600000000003092
spmv,mpi,14,spmv_gpt-5.6-sol-medium_mpi_r3,1430.121,1.0349448884199466,1.00019162889456,0.2740000000001146
spmv,mpi,15,spmv_gpt-5.6-sol-low_mpi_r1,1432.652,1.0367765135150195,1.0017697803192875,2.530999999999949
spmv,mpi,16,spmv_gpt-5.6-sol-xhigh_mpi_r2,1433.402,1.037319270852556,1.0005235046612855,0.75
spmv,mpi,17,spmv_gpt-5.6-sol-medium_mpi_r4,1438.136,1.0407451551670859,1.003302632478537,4.733999999999924
spmv,mpi,18,spmv_gpt-5.6-terra-xhigh_mpi_r1,1439.355,1.0416273167596952,1.0008476249812257,1.219000000000051
spmv,mpi,19,spmv_claude-sonnet-4.5_mpi_r2,1491.0,1.079001587022455,1.0358806548766635,51.64499999999998
spmv,mpi,20,spmv_qwen-3.6-27B-udq4_mpi_r2,1492.0,1.0797252634725034,1.000670690811536,1.0
spmv,mpi,21,spmv_claude-haiku-4.5_mpi_r5,1493.0,1.080448939922552,1.0006702412868633,1.0
spmv,mpi,22,spmv_gpt-5-mini_mpi_r5,1493.0,1.080448939922552,1.0,0.0
spmv,mpi,23,spmv_qwen-3.6-27B-udq4-pi-t_mpi_r1,1493.242,1.080624069623464,1.0001620897521768,0.2419999999999618
spmv,mpi,24,spmv_gpt-5.6-luna-xhigh_mpi_r4,1493.484,1.0807991993243755,1.000162063483347,0.2419999999999618
spmv,mpi,25,spmv_gpt-5.6-luna-xhigh_mpi_r2,1493.657,1.0809243953502339,1.0001158365272076,0.17300000000000182
spmv,mpi,26,spmv_claude-haiku-4.5_mpi_r3,1493.718,1.080968539613687,1.0000408393627185,0.06100000000014916
spmv,mpi,27,spmv_claude-opus-4.6_mpi_r1,1494.0,1.0811726163726008,1.0001887906552642,0.2819999999999254
spmv,mpi,28,spmv_deepseek-v4-flash_mpi_r4,1494.0,1.0811726163726008,1.0,0.0
spmv,mpi,29,spmv_gpt-5-mini_mpi_r3,1494.0,1.0811726163726008,1.0,0.0
spmv,mpi,30,spmv_gpt-5.2-codex_mpi_r3,1494.0,1.0811726163726008,1.0,0.0
spmv,mpi,31,spmv_qwen-3.6-27B-udq4_mpi_r1,1494.0,1.0811726163726008,1.0,0.0
spmv,mpi,32,spmv_gpt-5.6-terra-low_mpi_r3,1494.111,1.0812529444585561,1.000074297188755,0.11100000000010368
spmv,mpi,33,spmv_gpt-5.2-codex_mpi_r2,1494.42,1.0814765604816212,1.0002068119436909,0.3089999999999691
spmv,mpi,34,spmv_gpt-5.6-luna-xhigh_mpi_r1,1494.511,1.0815424150385755,1.000060893189331,0.0909999999998945
spmv,mpi,35,spmv_gpt-5-mini_mpi_r2,1494.647,1.081640835035782,1.0000909996647733,0.13599999999996726
spmv,mpi,36,spmv_deepseek-v4-flash_mpi_r5,1495.0,1.0818962928226492,1.0002361761673493,0.3530000000000655
spmv,mpi,37,spmv_gpt-5-mini_mpi_r4,1495.0,1.0818962928226492,1.0,0.0
spmv,mpi,38,spmv_qwen-3.6-27B-udq4_mpi_r4,1495.0,1.0818962928226492,1.0,0.0
spmv,mpi,39,spmv_gpt-5.6-luna-medium_mpi_r1,1495.053,1.081934647674502,1.0000354515050167,0.05300000000011096
spmv,mpi,40,spmv_gpt-5.6-terra-low_mpi_r4,1495.441,1.0822154341371206,1.0002595225721094,0.38799999999991996
spmv,mpi,41,spmv_claude-haiku-4.5_mpi_r4,1496.0,1.0826199692726979,1.0003738027779097,0.5589999999999691
spmv,mpi,42,spmv_deepseek-v4-flash_mpi_r3,1496.0,1.0826199692726979,1.0,0.0
spmv,mpi,43,spmv_gpt-5.2-codex_mpi_r5,1496.0,1.0826199692726979,1.0,0.0
spmv,mpi,44,spmv_qwen3.7-plus_mpi_r2,1496.0,1.0826199692726979,1.0,0.0
spmv,mpi,45,spmv_qwen3.7-plus_mpi_r5,1496.0,1.0826199692726979,1.0,0.0
spmv,mpi,46,spmv_claude-opus-4.6_mpi_r4,1498.0,1.084067322172795,1.0013368983957218,2.0
spmv,mpi,47,spmv_gpt-5.2_mpi_r1,1498.144,1.084171531581602,1.0000961281708944,0.14400000000000546
spmv,mpi,48,spmv_claude-sonnet-4.5_mpi_r5,1499.0,1.0847909986228437,1.000571373646325,0.8559999999999945
spmv,mpi,49,spmv_qwen-3.6-27B-udq4-pi-t_mpi_r5,1499.0,1.0847909986228437,1.0,0.0
spmv,mpi,50,spmv_qwen-3.6-27B-udq4_mpi_r5,1499.0,1.0847909986228437,1.0,0.0
spmv,mpi,51,spmv_gpt-5.2_mpi_r4,1500.0,1.0855146750728923,1.0006671114076051,1.0
spmv,mpi,52,spmv_qwen-3.6-27B-udq4-pi-t_mpi_r4,1500.0,1.0855146750728923,1.0,0.0
spmv,mpi,53,spmv_qwen3.7-plus_mpi_r3,1500.0,1.0855146750728923,1.0,0.0
spmv,mpi,54,spmv_gpt-5.2-codex_mpi_r4,1500.316,1.0857433568311077,1.0002106666666666,0.3160000000000309
spmv,mpi,55,spmv_claude-opus-4.6_mpi_r2,1501.387,1.0865184143091096,1.0007138496156809,1.0709999999999127
spmv,mpi,56,spmv_deepseek-v4-flash_mpi_r1,1502.0,1.0869620279729895,1.000408289135313,0.6130000000000564
spmv,mpi,57,spmv_deepseek-v4-flash_mpi_r2,1502.0,1.0869620279729895,1.0,0.0
spmv,mpi,58,spmv_qwen3.7-plus_mpi_r4,1503.0,1.0876857044230381,1.0006657789613849,1.0
spmv,mpi,59,spmv_gemini-3-pro-preview_mpi_r4,1504.0,1.0884093808730866,1.0006653359946773,1.0
spmv,mpi,60,spmv_gpt-5.2_mpi_r2,1504.124,1.0884991167528926,1.0000824468085106,0.12400000000002365
spmv,mpi,61,spmv_gpt-5.6-luna-medium_mpi_r2,1506.0,1.0898567337731837,1.0012472375947727,1.8759999999999764
spmv,mpi,62,spmv_qwen-3.6-27B-udq4_mpi_r3,1510.0,1.0927514395733782,1.00265604249668,4.0
spmv,mpi,63,spmv_gpt-5.6-luna-low_mpi_r3,1511.0,1.0934751160234268,1.0006622516556292,1.0
spmv,mpi,64,spmv_gpt-5.6-terra-medium_mpi_r4,1511.458,1.093806559837549,1.0003031105228326,0.4580000000000837
spmv,mpi,65,spmv_gpt-5.6-terra-medium_mpi_r1,1511.854,1.0940931357117682,1.0002619986794208,0.39599999999995816
spmv,mpi,66,spmv_gpt-5.6-sol-low_mpi_r5,1511.93,1.094148135121972,1.0000502694043207,0.07600000000002183
spmv,mpi,67,spmv_gpt-5.6-luna-low_mpi_r1,1512.0,1.0941987924734753,1.0000462984397425,0.06999999999993634
spmv,mpi,68,spmv_gpt-5.6-luna-medium_mpi_r4,1512.0,1.0941987924734753,1.0,0.0
spmv,mpi,69,spmv_gpt-5.2_mpi_r3,1512.066,1.0942465551191787,1.0000436507936508,0.06600000000003092
spmv,mpi,70,spmv_gpt-5.6-luna-medium_mpi_r5,1513.0,1.094922468923524,1.000617697904721,0.9339999999999691
spmv,mpi,71,spmv_claude-opus-4.6_mpi_r5,1515.0,1.096369821823621,1.0013218770654329,2.0
spmv,mpi,72,spmv_gpt-5.6-luna-xhigh_mpi_r5,1515.0,1.096369821823621,1.0,0.0
spmv,mpi,73,spmv_gpt-5.6-luna-low_mpi_r2,1518.0,1.0985408511737669,1.001980198019802,3.0
spmv,mpi,74,spmv_gpt-5.6-luna-low_mpi_r5,1518.0,1.0985408511737669,1.0,0.0
spmv,mpi,75,spmv_gpt-5.6-terra-medium_mpi_r3,1518.037,1.0985676272024187,1.0000243741765482,0.03700000000003456
spmv,mpi,76,spmv_gpt-5.6-sol-low_mpi_r4,1525.784,1.1041739486609452,1.0051033011711836,7.747000000000071
spmv,mpi,77,spmv_gpt-5.6-sol-medium_mpi_r2,1527.035,1.1050792678999561,1.0008199063563388,1.2509999999999764
spmv,mpi,78,spmv_qwen3.7-plus_mpi_r1,1539.0,1.1137380566247874,1.0078354458149288,11.964999999999918
spmv,mpi,79,spmv_claude-opus-4.6_mpi_r3,1540.0,1.114461733074836,1.000649772579597,1.0
spmv,mpi,80,spmv_gemini-3-pro-preview_mpi_r2,1540.0,1.114461733074836,1.0,0.0
spmv,mpi,81,spmv_gpt-5.2-codex_mpi_r1,1540.729,1.1149892932069214,1.0004733766233767,0.7290000000000418
spmv,mpi,82,spmv_claude-sonnet-4.5_mpi_r1,1543.0,1.1166327624249819,1.0014739775781465,2.270999999999958
